"cases","deaths","NEVER","RARELY","SOMETIMES","FREQUENTLY","ALWAYS","total_inpatient_beds","total_icu_beds","icu_beds_used_estimate","inpatient_beds_used_estimate","inpatient_beds_used_covid_est","pct_inpatient_bed_utilization","pct_inpatients_with_covid","pct_icu_bed_utilization","Any_coverage","Uninsured","Private","Employer.based","Direct.purchase","TRICARE","Public","Medicaid","Medicare","VA.Care"
-0.0186474233077611,-0.0983959690803012,0.086097826,0.096434783,0.130423913,0.236923913,0.450217391,0.171352604713852,0.331186085152691,-0.785830785059098,0.0675595213569202,-1.09886808945707,0.457694561875176,-1.10680089762771,-0.430869667857399,-0.0952572064151364,-0.0901926099752833,0.139691151792044,0.502325518634612,0.122285886610374,0.0165862484921592,0.336550060313631,0.176568154402895,0.180488540410133,0.0217129071170084
-1.32864734953028,0.138579340940963,0.104323232,0.117323232,0.167424242,0.214707071,0.39620202,0.401509517235972,-0.430683414269416,0.335578593283035,0.0165628491963755,-1.33352948433512,0.488366506138903,-1.33728010298743,-0.724848972452607,1.10698484132195,1.10641141187063,0.797644609469074,0.740267275443687,0.147814910025707,0.0176735218508997,0.36086118251928,0.193766066838046,0.188624678663239,0.025706940874036
-0.279800465807677,0.5675540336939,0.116885714,0.116942857,0.151114286,0.219466667,0.395590476,0.210259596796446,-0.168742827418778,-0.279397747770998,0.177402955648909,-0.60924543211549,1.20258463685144,-0.461830863274294,-0.746407454789589,-0.25410997857962,-0.242485447710776,1.01363568287936,0.661307935045627,0.156381486676017,0.038218793828892,0.296283309957924,0.133239831697055,0.178120617110799,0.0241935483870968
0.329814904526304,0.658343885005252,0.086333333,0.083125,0.131091667,0.207991667,0.4914,0.628381889107317,0.269746378108385,-0.985213409659038,-0.430765460180438,-0.392918616070076,-0.260905275160755,-0.181166669650762,-0.399511875367242,0.640980920475142,0.640703944395008,-0.89870615577377,-0.618568778604516,0.116989737742303,0.027594070695553,0.43169897377423,0.258836944127708,0.205017103762828,0.0269099201824401
-0.447216188032453,-1.37717213766954,0.082328125,0.072453125,0.11440625,0.20715625,0.52365625,0.772803346716514,1.35157645060422,-0.938520662892968,-0.350725367387704,0.811931940597244,0.679701015593594,1.06230581733032,0.254102111849437,-0.156801809787662,-0.149452521758889,-1.96394803433738,-1.63159481054532,0.112114537444934,0.0266519823788546,0.443392070484582,0.290748898678414,0.186784140969163,0.0222466960352423
1.86531445266299,1.25169512828885,0.0475,0.0589375,0.1000625,0.20125,0.592375,-0.371816275093107,-0.675878971134645,0.450815474130892,0.55512262927915,1.5872357408661,0.190410476148397,1.6310690176535,-0.100632915695448,0.122443547637278,0.122496444644867,0.124623071500587,-0.269588394799567,0.149849397590361,0.036144578313253,0.386295180722892,0.19578313253012,0.237198795180723,0.0331325301204819
0.526602396474155,-0.0770635884900235,0.022916667,0.020916667,0.051541667,0.161833333,0.74275,-0.902478469770773,-0.682311962831203,0.516649545243521,0.640947341648414,0.34060239630493,-1.54182409036505,-0.426515501162724,-0.384812910137481,0.786439471876019,0.786069960784911,0.941096816525701,1.32183693353223,0.122603430877901,0.0385132862428523,0.334846955936764,0.184325597040027,0.171207534476959,0.0188361923982509
0.534464426057245,-1.85616190821976,0.0195,0.011785714,0.040142857,0.131142857,0.797285714,0.169633342031998,-0.027276774505908,0.803190964955009,-0.115182491653737,1.17763830004675,0.377363279279694,1.35040482402997,2.09637242064607,1.76092217544773,1.75993273677724,1.00123776207456,1.32104832771478,0.140888432781117,0.0115818794898109,0.360797537018033,0.219762498167424,0.179006010848849,0.0143673948101451
0.586604132052742,-0.29392902447637,0.044795181,0.06126506,0.100289157,0.218879518,0.574807229,-0.0887626410683937,-0.279545232886311,-0.269281878363074,0.0358272043520835,-0.541266605238841,-1.25993431689363,-0.972974262257549,-0.926714761607982,0.858912400507727,0.858496784989056,0.409166772148445,0.822766642342012,0.130883692681445,0.0133616762830246,0.387589837028039,0.218038262982083,0.201234942807977,0.0202449640651888
-0.156299367148172,0.340552535309427,0.103195402,0.122333333,0.155701149,0.243126437,0.375528736,-0.42723171960558,-0.682218237501809,0.819122414740613,0.53509409172336,-0.434862000790143,-0.573466992895895,-1.16999680877473,-0.933574278715205,1.14619896205755,1.14560058612452,1.28273789371288,1.22778973377642,0.15248163411575,0.0143343486830317,0.32879412291704,0.172549722271994,0.171116287403691,0.0232933166099265
-0.489485180376414,-1.03541428908507,0.067817073,0.084487805,0.119536585,0.201231707,0.526878049,0.163468369967237,-0.218738750657959,-0.269782991202633,-0.0512223985340413,0.0557957327223718,0.748347747993366,0.253769895302262,-0.461247529332236,-1.46879675818348,-1.46773157666086,-1.80696287279667,-1.92018689036342,0.12289156626506,0.0395869191049914,0.394148020654045,0.239931153184165,0.197246127366609,0.0237521514629948
-0.22358736656465,0.271063643346004,0.13406087,0.127165217,0.151652174,0.21053913,0.376556522,0.762392045748661,0.691161148746656,-0.805895109223333,-0.27049487020223,-0.96831116319851,0.774637985933707,-0.573353059416096,-0.484765873699853,-0.51604759553505,-0.515588515567628,0.171709866298047,0.178182741904652,0.133366550406909,0.0270719149642916,0.322371699053313,0.145158611526325,0.19531639262581,0.0270719149642916
-0.507846644956021,0.46448723403371,0.150857143,0.171589286,0.144892857,0.215142857,0.317535714,0.543080252087491,-0.908727895060645,0.701243779744617,-0.406880058874204,-1.25707887233645,0.216700714088735,-0.906060944572469,0.22274431935928,0.0587212683734592,0.0588147029895568,-0.451805193570792,-1.4415992198792,0.185009487666034,0.0379506641366224,0.40607210626186,0.210626185958254,0.212523719165085,0.0417457305502846
-0.874098351730078,0.600500568947515,0.123806452,0.117709677,0.145752688,0.261311828,0.351451613,0.325632460033836,0.945732294084007,-0.669068171742942,0.0451610296290672,-1.61265332846272,0.333546216045797,-1.74433611890501,-0.515143735174692,0.0444756785411438,0.0445781756413587,1.16498805788443,0.755226215583443,0.166491596638655,0.0330882352941176,0.283088235294118,0.128151260504202,0.171218487394958,0.0267857142857143
-0.424967611634807,0.00466404835662174,0.029294118,0.041823529,0.106764706,0.193588235,0.628647059,0.507532846929285,0.472690702119667,-0.485243864041472,-0.796307146913996,-1.04492273652762,-1.16207620900459,-0.876321692267989,-0.108472363817987,-0.959639443885109,-0.969518972470082,-0.677627930378445,-0.449820000148656,0.111731843575419,0.0361485376273414,0.337824515280973,0.178442326651331,0.174498849819257,0.0312191915872494
1.63409659799965,0.705589336482323,0.0551,0.0576,0.0735,0.1876,0.6263,-0.226750336367779,-0.773782055487924,1.15611115090485,0.583810714149894,1.5094806124461,0.375902710505232,1.538133854202,1.29870857417774,0.70539059454917,0.705072643566976,1.23101552728632,1.19907284824658,0.141474311243485,0.0230826507818317,0.320923306031273,0.131794489947878,0.201787043931497,0.0260610573343261
0.348731347261484,-2.52573438730324,0.022904762,0.021238095,0.049428571,0.157904762,0.748428571,-0.45312357283124,-0.787616129573295,0.667432717337816,0.343964220324476,0.221843297587236,-0.358763383049794,-0.0659270669709013,0.977291201153649,0.178096134604494,0.178113627624513,0.528549565563739,1.10043673125889,0.117821330902461,0.00991340018231541,0.316545123062899,0.165451230628988,0.175478577939836,0.0109389243391067
0.190020869496327,0.121800719304319,0.042181818,0.049636364,0.078606061,0.15969697,0.67,-1.00593333810587,-0.591962348880312,0.104966118211881,0.49941989874407,-0.598854790639679,-0.551558461278948,-1.34099750952549,-2.03501673993192,-0.491706566117244,-0.491262970955649,-2.70233773926082,-2.36640103923666,0.104419621175328,0.0407965031568723,0.500728508984944,0.334142787761049,0.20495386109762,0.0315687226809131
-0.427103341652485,-4.10888126838709,0.02212069,0.022534483,0.048689655,0.134413793,0.77212069,1.81692000965401,2.06770040483062,-1.73681478149669,-2.68629378823747,0.167825929216706,-0.56178244270019,1.04929489444711,1.36828367626528,1.03312442666274,1.03259798430304,-0.221063646645197,0.134016360860847,0.13032842346328,0.00884817571436007,0.396138031541144,0.256597095716442,0.180658928850258,0.0129599750169156
0.275516202079117,0.443276547673048,0.05378,0.04656,0.09803,0.19832,0.60331,-0.389554496085341,-0.724307209294243,0.0344550426493034,0.0691335169806808,0.661060458692966,-0.849514491269454,0.543727605270944,-0.626855870920871,-0.911307332900192,-0.910596804229463,-0.375644238708639,-0.741371136417677,0.146483805077327,0.0415329248127614,0.348896021787764,0.179846318451512,0.18898939791849,0.0282073728236553
-3.31963705390608,-0.764891827288662,0.180981132,0.164018868,0.145924528,0.251811321,0.257245283,1.03455464760711,0.806510167084146,0.351906355445392,-1.0326708088536,-2.112418761251,-1.10803516434945,-1.60307467045873,-1.43823875160364,0.511292699200032,0.511098225666937,1.85267387524548,1.0000334273813,0.190860215053763,0.0389784946236559,0.271505376344086,0.120967741935484,0.163978494623656,0.032258064516129
0.749883148367496,0.451769008123382,0.091454545,0.101704545,0.150272727,0.217681818,0.438852273,0.0792052777211253,0.340716838704744,-0.695117031614377,-0.0644150915516316,-0.29699766370984,0.117382037425234,-0.268525723295173,-0.183927051997423,0.599295604787008,0.599045147265648,0.0377475313899592,0.564236798758109,0.116891011723838,0.0170212765957447,0.371949630916196,0.2006947459835,0.191315675206253,0.0223187147199305
-0.167408810259174,0.65833176878224,0.100363636,0.120792208,0.166636364,0.226064935,0.386103896,0.00345334115444936,-0.03196353367038,-0.484032187175936,-0.261908050765694,-0.332709312439479,0.361297022760598,-0.143992604270162,-0.369134013892404,-1.89063555401896,-1.88930201524111,-0.87088956050084,-1.02389842815778,0.132231404958678,0.0415805785123967,0.34529958677686,0.173037190082645,0.18698347107438,0.0338326446280992
1.3793420964183,1.08797785797063,0.036666667,0.049,0.085611111,0.188194444,0.640416667,-1.07053347356415,-0.958404393324051,1.08916545750376,0.946492817976895,1.2148377967618,-0.427410115449567,0.895022523117617,0.737208102400895,0.412062290563021,0.41193094351416,-0.12794129995192,-0.212967332488954,0.143233532934132,0.0205988023952096,0.384670658682635,0.209341317365269,0.19688622754491,0.0289820359281437
0.999260579018435,-0.0609839413838082,0.035835821,0.03538806,0.086253731,0.170656716,0.671970149,-0.512438029879946,0.0457367355714896,-0.535154966933441,-0.271876375131693,0.0572345475076635,-0.777946621320755,0.0511712389779898,-0.719949317376019,0.863708259082581,0.863289592627257,0.566055702635346,0.566593572080606,0.148336377352497,0.0151671563567061,0.375764313507504,0.201381720003176,0.203843405066307,0.0202493448741364
-0.306990671134687,-0.392051974833468,0.097130435,0.070543478,0.109282609,0.19026087,0.532826087,-0.604277325174497,-0.395274063031079,-0.019204347663464,0.122269022298286,0.938636578120915,-1.43374200105476,0.792793843320966,-0.31915753211122,-0.781905047356918,-0.781276839332155,-0.446977253883036,-0.702530107891652,0.139631610219846,0.0499108734402852,0.371360665478313,0.187759952465835,0.206575559516736,0.0326797385620915
-2.47875043295704,0.0142179517679342,0.148318182,0.105060606,0.166681818,0.219090909,0.360939394,0.127427601744341,-0.0991306972275959,0.0455036479382431,-0.343933543820785,-2.72277845355005,0.586224614027943,-2.20529452962445,-0.820882211953708,-0.554333285315184,-0.553849849497316,0.540944976089204,-0.349161952181835,0.176470588235294,0.0357554786620531,0.307958477508651,0.131487889273356,0.18800461361015,0.0369088811995386
-0.6154789735919,0.221945775590916,0.110042105,0.101357895,0.151957895,0.209526316,0.427189474,0.211075759354845,0.736498170898665,-1.076641393572,-0.471974331183545,-0.196327035624973,-0.377750777117816,-0.0752205833160514,-0.993350070649564,-0.54964225006928,-0.553971905262833,-0.480148000857717,-0.592729194393593,0.134692662598601,0.0375055811876767,0.361809793123977,0.196160142878405,0.188867390980801,0.0278315225479982
-0.37535011429204,-0.184678540578204,0.051664032,0.059727273,0.097256917,0.188537549,0.602794466,0.0219411092306096,-0.0481192540003367,-0.571194303917235,-0.0409928197453049,-0.221699799189132,-0.412804427704936,-0.314993305020923,-0.762086351034666,-3.20811227787657,-3.20594061221015,-1.24942857530688,-0.904547271659698,0.106614294732412,0.0287928736760889,0.283229290874658,0.158974538823034,0.14035210773655,0.0216735638633654
-1.004895121083,0.967872463434235,0.093068966,0.096965517,0.118275862,0.271862069,0.419758621,-0.878713582745676,0.0285746920582634,0.659358424186554,1.28875239994572,0.718919534396486,1.90657878614274,0.311389696642192,0.188446733823173,-0.385764305804818,-0.395557744236033,1.76409997634615,1.60353854277801,0.148521082441787,0.0251730648206419,0.206733794839522,0.0966016362492133,0.121145374449339,0.0144745122718691
1.99678054536355,1.3111670454487,0.045357143,0.087785714,0.069285714,0.137642857,0.66,-2.09289613172272,-1.14245592812143,2.38965130180789,2.28624864115417,1.94586627857466,2.59158554136602,1.90058099166286,2.65787289242292,1.26289739511009,1.26222478022253,0.00632844942796979,-0.279360198086588,0.156957928802589,0.0226537216828479,0.419093851132686,0.229773462783172,0.224919093851133,0.0242718446601942
0.722966710374059,0.496160714686253,0.04187218,0.046428571,0.096022556,0.177842105,0.637827068,-0.672275291279612,-0.674762370362546,0.590018596308923,0.58972622674471,0.955782566061223,0.332085647271334,0.828109205432537,0.680372103512488,0.161669777612952,0.165589713127527,1.0578563638278,0.748956727040418,0.131743737957611,0.0775529865125241,0.307201348747592,0.136440269749518,0.176541425818882,0.0301059730250482
1.05445092940769,0.671853347011805,0.037897436,0.038871795,0.070666667,0.182410256,0.669871795,-1.46237569099757,-1.3978984670069,1.02540510143982,0.96359429130451,1.3194920994818,0.435786030258226,1.14966487097473,0.235483422558407,0.588538931733984,0.588295317185068,0.41742100898801,0.447393961805439,0.126183806856076,0.0420168067226891,0.352274243030546,0.197945845004669,0.17140189409097,0.0254768574096305
1.20974993582961,0.85841164821216,0.086072727,0.077072727,0.136054545,0.218436364,0.482418182,1.04018249314282,0.437491893730573,-0.973786042355386,-0.656504275242919,0.359291011408251,-0.722445007891148,0.588336483727664,-0.788544488448235,0.562358157208035,0.562131197838445,-1.1039416716399,-0.405366316463068,0.102156640181612,0.0249716231555051,0.475595913734393,0.265607264472191,0.242905788876277,0.0380249716231555
-1.19933408475818,0.495557693517844,0.086833333,0.102041667,0.145361111,0.232319444,0.4335,-0.364012953260269,-0.0878286051661307,0.0960837073137838,0.396220129964397,-0.901351897212155,-0.130914654233523,-1.57333541815424,0.285459904339592,0.883678549100574,0.877627441361812,1.00752457599155,1.0643512102637,0.144844374891323,0.0142583898452443,0.331594505303425,0.165014780038254,0.190401669274909,0.0238219440097374
-0.0794988723545717,1.0294875152531,0.151608696,0.157,0.123,0.232,0.336434783,0.465286995731619,-0.984953258052334,1.58076634211954,1.15300952186411,-0.425715550522938,3.33355447879336,-0.552907323456766,2.54714068769206,-1.2503939353651,-1.24946769313076,0.502686846440384,-0.0522670025609683,0.159929701230228,0.0386643233743409,0.291739894551845,0.115992970123023,0.186291739894552,0.0333919156414763
